"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0A9C0","2019-07-26 00:00:00","35.000","95.000","0.300","27.800","0.830","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","26.300",""
"C0X310","2019-07-26 00:00:00","9.000","205.000","1.800","29.500","0.810","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","27.100",""
"C0K280","2019-07-26 00:00:00","23.000","226.000","0.900","27.800","0.920","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","25.600",""
"C0M650","2019-07-26 00:00:00","20.000","190.000","1.000","28.100","0.880","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","25.600",""
"C0S910","2019-07-26 00:00:00","212.000","280.000","6.000","27.100","0.840","985.100","-99.000","0.000","12.500","274.000","","29.900","","26.500",""
"C0D570","2019-07-26 00:00:00","15.000","0.000","0.000","26.800","0.950","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","25.200",""
"C0M710","2019-07-26 00:00:00","15.000","209.000","1.100","29.400","0.810","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","27.000",""
"C0V490","2019-07-26 00:00:00","20.000","0.000","0.200","29.400","0.970","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","27.800",""
"C0E870","2019-07-26 00:00:00","34.000","213.000","1.900","29.000","0.750","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","27.100",""
"C0M800","2019-07-26 00:00:00","440.000","0.000","0.000","24.300","0.950","960.500","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","22.200",""
"C0A570","2019-07-26 00:00:00","360.000","0.000","0.000","23.400","0.990","969.200","-99.000","2.500","-99.000","-99.000","-99.000","31.000","","23.000",""
"C0S790","2019-07-26 00:00:00","236.000","345.000","0.700","25.200","0.880","983.500","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.200",""
"C0D590","2019-07-26 00:00:00","143.000","229.000","0.900","27.300","0.870","992.700","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.800",""
"C0U990","2019-07-26 00:00:00","31.000","0.000","0.100","26.800","0.940","1005.700","-99.000","1.000","-99.000","-99.000","-99.000","32.300","","26.200",""
"C0M700","2019-07-26 00:00:00","150.000","87.000","2.500","25.400","0.950","992.300","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","24.500",""
"C0A970","2019-07-26 00:00:00","96.000","194.000","7.400","27.000","0.950","997.900","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","26.400",""
"CM0110","2019-07-26 00:00:00","7.000","221.000","1.100","28.800","0.800","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","27.200",""
"C0S940","2019-07-26 00:00:00","150.000","351.000","0.500","26.900","0.890","991.500","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","25.800",""
"C0X250","2019-07-26 00:00:00","33.000","180.000","0.600","28.700","0.870","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","26.300",""
"C0K520","2019-07-26 00:00:00","10.000","190.000","1.100","27.800","0.890","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","26.300",""
"C0Z200","2019-07-26 00:00:00","153.000","0.000","0.200","25.900","0.990","992.500","-99.000","1.500","-99.000","-99.000","-99.000","32.400","","24.500",""
"C0V740","2019-07-26 00:00:00","60.000","19.000","0.700","27.000","0.940","1002.600","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","25.300",""
"C0V790","2019-07-26 00:00:00","410.000","0.000","0.000","24.500","0.980","962.700","-99.000","59.000","-99.000","-99.000","-99.000","32.800","","22.800",""
"C0G860","2019-07-26 00:00:00","45.000","125.000","0.600","28.600","0.860","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","26.700",""
"C0F0A0","2019-07-26 00:00:00","3587.000","223.000","2.200","6.000","0.800","665.800","-99.000","0.000","-99.000","-99.000","-99.000","13.600","","5.700",""
"C0Z250","2019-07-26 00:00:00","1124.000","0.000","0.000","20.300","0.990","888.400","-99.000","23.500","-99.000","-99.000","-99.000","29.200","","19.700",""
"C0K440","2019-07-26 00:00:00","35.000","190.000","0.900","28.200","0.890","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","26.300",""
"C0T900","2019-07-26 00:00:00","160.000","271.000","0.300","25.500","0.880","989.500","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.600",""
"C0F9V0","2019-07-26 00:00:00","525.000","175.000","1.600","25.300","0.910","951.400","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","24.000",""
"C0UA20","2019-07-26 00:00:00","2619.000","165.000","0.500","12.900","0.960","739.000","-99.000","0.000","-99.000","-99.000","-99.000","18.500","","11.900",""
"C0M850","2019-07-26 00:00:00","695.000","0.000","0.000","22.600","0.990","931.800","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","21.200",""
"C0G790","2019-07-26 00:00:00","27.000","0.000","0.000","28.200","0.940","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","26.700",""
"C0C620","2019-07-26 00:00:00","19.000","0.000","0.000","26.600","0.950","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","26.100",""
"C0I360","2019-07-26 00:00:00","300.000","36.000","1.200","25.900","0.900","974.100","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","23.700",""
"C0R370","2019-07-26 00:00:00","55.000","0.000","0.000","25.000","-99.000","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","24.500",""
"C0M810","2019-07-26 00:00:00","1354.000","161.000","0.400","19.800","0.960","864.800","-99.000","0.000","-99.000","-99.000","-99.000","23.400","","18.400",""
"C0AC80","2019-07-26 00:00:00","40.000","0.000","0.100","26.600","0.950","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","25.200",""
"CM0140","2019-07-26 00:00:00","26.000","351.000","0.700","28.800","0.740","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","27.500",""
"C0SA20","2019-07-26 00:00:00","857.000","330.000","0.300","23.200","0.880","915.600","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","21.400",""
"C0K490","2019-07-26 00:00:00","91.000","109.000","1.200","26.000","0.950","997.700","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.500",""
"C0V820","2019-07-26 00:00:00","441.000","30.000","1.500","24.500","0.900","961.800","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","22.000",""
"C0S810","2019-07-26 00:00:00","65.000","326.000","2.000","27.400","0.880","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","25.700",""
"C0R580","2019-07-26 00:00:00","10.000","119.000","1.200","27.100","1.000","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","26.200",""
"C0Z330","2019-07-26 00:00:00","488.000","342.000","0.500","23.900","0.930","956.400","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","23.600",""
"C0E590","2019-07-26 00:00:00","40.000","209.000","1.300","27.200","0.930","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","26.100",""
"C0D540","2019-07-26 00:00:00","227.000","237.000","0.500","24.700","0.960","983.500","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","23.200",""
"C0K510","2019-07-26 00:00:00","10.000","197.000","1.200","28.500","0.840","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","26.500",""
"C0R380","2019-07-26 00:00:00","2.000","0.000","0.000","26.100","-99.000","1008.500","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","25.300",""
"C0D650","2019-07-26 00:00:00","97.000","179.000","1.600","27.900","0.830","997.000","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","26.500",""
"C0V630","2019-07-26 00:00:00","19.000","222.000","1.000","29.100","0.810","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","27.000",""
"C0U910","2019-07-26 00:00:00","17.000","259.000","0.800","27.900","0.830","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.700",""
"C0U600","2019-07-26 00:00:00","10.000","265.000","0.400","25.700","0.990","1006.700","-99.000","32.500","-99.000","-99.000","-99.000","32.000","","25.500",""
"C0G820","2019-07-26 00:00:00","29.000","0.000","0.000","27.700","1.000","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","25.800",""
"C0R590","2019-07-26 00:00:00","72.000","106.000","0.700","27.900","0.910","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","25.700",""
"C0A9E0","2019-07-26 00:00:00","26.000","25.000","0.500","29.500","0.750","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","27.500",""
"C0R480","2019-07-26 00:00:00","57.000","48.000","0.300","27.600","0.850","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","25.600",""
"C0X300","2019-07-26 00:00:00","70.000","0.000","0.000","25.800","0.950","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.700",""
"C0U970","2019-07-26 00:00:00","7.000","302.000","0.500","26.700","0.900","1008.100","-99.000","7.000","-99.000","-99.000","-99.000","32.200","","26.700",""
"C0M750","2019-07-26 00:00:00","10.000","199.000","1.400","29.600","0.790","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","27.100",""
"C0I110","2019-07-26 00:00:00","161.000","182.000","0.600","26.300","0.990","990.600","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","24.400",""
"C0V370","2019-07-26 00:00:00","74.000","0.000","0.000","25.800","1.000","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.600",""
"C0C690","2019-07-26 00:00:00","242.000","189.000","0.700","26.700","0.790","981.200","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.100",""
"C0A540","2019-07-26 00:00:00","401.000","0.000","0.000","23.400","0.990","960.100","-99.000","6.500","-99.000","-99.000","-99.000","31.500","","22.700",""
"C0H950","2019-07-26 00:00:00","192.000","0.000","0.000","25.300","0.990","987.500","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","23.400",""
"C0R360","2019-07-26 00:00:00","20.000","0.000","0.000","27.100","-99.000","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","25.200",""
"C0O960","2019-07-26 00:00:00","112.000","163.000","0.800","26.500","0.890","995.800","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","24.900",""
"C0AH10","2019-07-26 00:00:00","30.000","180.000","0.900","28.800","0.810","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","34.400","","27.000",""
"C0X210","2019-07-26 00:00:00","38.000","127.000","1.300","26.900","0.920","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","25.200",""
"C0D430","2019-07-26 00:00:00","87.000","0.000","0.000","25.400","0.980","997.000","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","23.800",""
"C0AD30","2019-07-26 00:00:00","20.000","301.000","0.500","29.800","0.740","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","28.100",""
"C0R240","2019-07-26 00:00:00","87.000","110.000","0.700","25.500","0.980","998.500","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","24.500",""
"C0U960","2019-07-26 00:00:00","1885.000","0.000","0.000","15.100","0.970","814.200","-99.000","4.500","-99.000","-99.000","-99.000","20.700","","14.800",""
"C0T9E0","2019-07-26 00:00:00","415.000","0.000","0.000","24.600","0.920","963.900","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","24.200",""
"C0D550","2019-07-26 00:00:00","1956.000","173.000","0.400","16.000","0.930","811.000","-99.000","0.000","-99.000","-99.000","-99.000","22.100","","15.500",""
"C0C630","2019-07-26 00:00:00","209.000","207.000","1.300","26.700","0.830","984.600","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","25.300",""
"C0W130","2019-07-26 00:00:00","18.000","200.000","2.900","27.600","0.890","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","27.300",""
"C0C700","2019-07-26 00:00:00","151.000","185.000","0.400","28.500","0.770","991.300","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","26.900",""
"C0R100","2019-07-26 00:00:00","1006.000","296.000","0.800","21.000","0.990","901.100","-99.000","75.500","-99.000","-99.000","-99.000","26.900","","19.900",""
"C0X120","2019-07-26 00:00:00","28.000","130.000","1.000","28.300","0.990","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","26.500",""
"C0W110","2019-07-26 00:00:00","16.000","199.000","4.400","-99.000","-99.000","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"CM0130","2019-07-26 00:00:00","11.000","193.000","2.600","29.600","0.780","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","27.800",""
"C0AC70","2019-07-26 00:00:00","71.000","0.000","0.100","28.400","0.830","999.900","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","26.400",""
"CM0100","2019-07-26 00:00:00","25.000","74.000","1.700","27.600","0.840","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","26.100",""
"C0X050","2019-07-26 00:00:00","25.000","203.000","0.600","27.200","0.890","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","25.400",""
"C0K580","2019-07-26 00:00:00","26.000","205.000","0.700","28.200","0.880","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.100",""
"C0G650","2019-07-26 00:00:00","34.000","137.000","0.500","28.000","0.990","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","25.800",""
"C0T9B0","2019-07-26 00:00:00","558.000","0.000","0.000","23.700","0.950","948.500","-99.000","0.500","-99.000","-99.000","-99.000","28.200","","23.100",""
"C0E850","2019-07-26 00:00:00","104.000","0.000","0.200","26.000","0.920","995.600","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","24.000",""
"C0S990","2019-07-26 00:00:00","409.000","196.000","0.800","26.000","0.830","963.800","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","24.600",""
"C0X240","2019-07-26 00:00:00","394.000","192.000","1.100","23.800","0.930","965.600","-99.000","0.500","-99.000","-99.000","-99.000","30.800","","22.900",""
"C0I090","2019-07-26 00:00:00","910.000","167.000","0.900","21.900","1.000","910.600","-99.000","3.000","-99.000","-99.000","-99.000","26.900","","21.000",""
"C0I490","2019-07-26 00:00:00","1601.000","232.000","0.300","18.700","0.990","841.300","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","17.700",""
"C0Z050","2019-07-26 00:00:00","830.000","266.000","0.600","21.600","0.960","920.600","-99.000","11.000","-99.000","-99.000","-99.000","28.500","","20.100",""
"C0X150","2019-07-26 00:00:00","18.000","154.000","1.000","29.400","0.900","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","27.300",""
"C0U720","2019-07-26 00:00:00","1260.000","267.000","0.700","20.700","0.990","885.600","-99.000","1.500","-99.000","-99.000","-99.000","28.100","","20.500",""
"C0W140","2019-07-26 00:00:00","21.000","220.000","2.200","27.700","0.920","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","26.700",""
"C0G660","2019-07-26 00:00:00","27.000","0.000","0.100","27.800","0.900","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","25.600",""
"C0R400","2019-07-26 00:00:00","15.000","0.000","0.000","26.000","-99.000","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","25.500",""
"C0E750","2019-07-26 00:00:00","62.000","215.000","1.900","29.400","0.740","999.600","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","27.700",""
"C0U520","2019-07-26 00:00:00","517.000","232.000","1.000","23.000","0.990","953.800","-99.000","5.500","-99.000","-99.000","-99.000","33.200","","22.300",""
"C0T9G0","2019-07-26 00:00:00","605.000","20.000","0.800","23.500","0.990","944.500","-99.000","4.000","-99.000","-99.000","-99.000","29.900","","23.200",""
"C0S700","2019-07-26 00:00:00","507.000","186.000","1.100","24.600","0.880","953.700","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","22.400",""
"C0Z310","2019-07-26 00:00:00","59.000","349.000","0.800","26.100","0.990","1002.600","-99.000","3.000","-99.000","-99.000","-99.000","30.800","","25.600",""
"C0V610","2019-07-26 00:00:00","22.000","0.000","0.100","29.600","0.810","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","27.000",""
"C0E610","2019-07-26 00:00:00","850.000","167.000","0.400","22.500","0.900","916.800","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","21.900",""
"C0R280","2019-07-26 00:00:00","242.000","0.000","0.100","25.000","-99.000","981.200","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","24.700",""
"C0V450","2019-07-26 00:00:00","51.000","0.000","0.100","26.700","0.990","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","25.800",""
"C0M720","2019-07-26 00:00:00","225.000","102.000","0.800","26.100","0.860","983.200","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","24.700",""
"C0AD10","2019-07-26 00:00:00","27.000","250.000","1.200","28.500","0.790","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","27.400",""
"C0Z180","2019-07-26 00:00:00","34.000","314.000","0.300","27.200","0.840","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","26.300",""
"C0K420","2019-07-26 00:00:00","42.000","197.000","0.800","28.700","0.820","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","25.900",""
